# hostname;interval;timestamp;frmpg/s;bufpg/s;campg/s
axle;60;1416275678;-78282.35;1.61;39379.73
axle;60;1416275738;-19126.81;0.30;-3834.21
axle;59;1416275798;12613.09;0.35;139.52
axle;59;1416275858;5142.47;0.37;249.92
axle;59;1416275918;-13689.78;0.35;178.94
axle;59;1416275978;13032.74;0.34;-37.12
axle;59;1416276038;-16710.71;0.41;1481.38
axle;59;1416276098;21556.36;0.39;-1262.47
axle;59;1416276158;-14322.42;0.30;111.19
axle;59;1416276218;7304.69;0.35;708.43
axle;60;1416276278;2815.15;0.35;-475.20
axle;59;1416276338;4502.51;0.47;191.38
axle;59;1416276398;-4201.79;0.37;124.14
axle;60;1416276458;-10607.41;0.35;1309.60
axle;60;1416276518;11049.88;0.40;-1062.40
axle;59;1416276578;3223.78;0.27;225.31
axle;59;1416276638;-8572.47;0.39;55.43
axle;60;1416276698;9804.80;0.30;117.41
axle;59;1416276758;-15710.02;0.30;77.44
axle;59;1416276818;-547.01;0.32;1163.28
axle;60;1416276878;-6240.58;0.35;12.97
axle;59;1416276938;-8732.13;0.34;-215.74
axle;59;1416276998;27816.57;0.27;-422.11
axle;59;1416277058;25683.68;0.27;129.74
axle;60;1416277118;13541.06;0.23;26.58
axle;60;1416277178;1.97;0.17;6.28
axle;60;1416277238;-20.28;0.13;7.94
axle;60;1416277298;-2.69;0.15;9.76
axle;60;1416277358;-13.55;0.13;8.19
