Linux 3.0.101-0.15-default (axle) 	11/18/2014 	_x86_64_

02:40:55 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:41:55 AM     all      6.02      0.00      6.56      0.05      0.00     87.38
02:42:55 AM     all      7.00      0.00      6.19      0.00      0.00     86.81
02:43:55 AM     all      6.06      0.00      7.40      0.00      0.00     86.54
02:44:55 AM     all      6.79      0.00      6.29      0.01      0.00     86.92
02:45:55 AM     all      6.60      0.00      4.28      0.00      0.00     89.12
02:46:55 AM     all      5.61      0.00      0.71      0.00      0.00     93.67
02:47:55 AM     all      4.89      0.00      1.45      0.00      0.00     93.66
02:48:55 AM     all      5.47      0.00      0.85      0.00      0.00     93.68
02:49:55 AM     all      4.99      0.00      1.35      0.00      0.00     93.65
02:50:55 AM     all      5.13      0.00      1.20      0.00      0.00     93.67
02:51:55 AM     all      4.51      0.00      1.87      0.00      0.00     93.62
